what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1465565553068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565558185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565563343
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1465565563349
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1465565565103
activated,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1465565586017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565587030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565588597
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1465565590713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565592408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565604640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565619471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565751316
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1465565753011
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1465565753062
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1465565776185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565776827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565785977
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465565786474
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1465565787158
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1465565787158
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.182,"com.altera.debug.cdi.gdb.plugin",1465565787158
stopped,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1465565787158
stopped,bundle,com.altera.sbtgui.ui,13.1.0.182,"com.altera.sbtgui.ui",1465565787158
stopped,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1465565787158
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1465565787158
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1465565787158
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1465565787158
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1465565787158
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1465565787158
stopped,bundle,com.altera.sbt4e.launch,13.1.0.182,"com.altera.sbt4e.launch",1465565787158
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1465565787158
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1465565787190
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1465565787205
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1465565787205
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1465565787205
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1465565787221
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1465565787221
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1465565787221
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1465565787221
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1465739182811
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1465739182811
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1465739182843
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1465739182874
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1465739182889
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1465739182889
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1465739182889
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1465739182905
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1465739182905
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1465739182921
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1465739182921
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1465739182967
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1465739182967
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1465739182999
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1465739183030
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1465739183030
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1465739183030
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1465739183045
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1465739183061
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1465739183092
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1465739183108
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1465739183108
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1465739183108
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1465739183108
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1465739183123
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1465739183123
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1465739183139
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1465739183139
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1465739183155
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1465739183170
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1465739183170
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1465739183201
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1465739183217
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1465739183217
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1465739183233
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1465739183233
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1465739183233
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1465739183248
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1465739183248
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1465739183248
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1465739183264
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1465739183264
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1465739183279
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1465739183295
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1465739183311
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1465739183326
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1465739183357
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1465739183373
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1465739183389
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1465739183404
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1465739183435
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1465739183435
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1465739183467
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1465739183482
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1465739183482
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1465739183498
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1465739183513
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1465739183513
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1465739183513
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1465739183545
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1465739183560
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1465739183576
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1465739183607
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1465739183623
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1465739183623
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1465739183623
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1465739183638
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1465739183669
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1465739183669
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1465739183685
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1465739183685
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1465739183716
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1465739183716
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1465739183716
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1465739183716
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1465739183716
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1465739183716
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1465739183716
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1465739183716
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1465739183716
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1465739183747
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1465739183763
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1465739183763
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1465739183763
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1465739183794
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1465739183794
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1465739183794
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1465739183794
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1465739183794
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1465739183841
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1465739183857
started,bundle,com.altera.sbtgui.integration,13.1.0.182,"com.altera.sbtgui.integration",1465739183857
started,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1465739183857
started,bundle,com.altera.systemconsole,13.1.0.182,"com.altera.systemconsole",1465739183857
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.182,"com.altera.systemconsole.designs.plugin",1465739183857
started,bundle,com.altera.utilities,13.1.0.182,"com.altera.utilities",1465739183857
os,sysinfo,,,"win32",1465739183857
arch,sysinfo,,,"x86",1465739183857
ws,sysinfo,,,"win32",1465739183857
locale,sysinfo,,,"zh_CN",1465739183857
processors,sysinfo,,,"4",1465739183857
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1465739183857
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1465739183857
java.specification.name,sysinfo,,,"Java Platform API Specification",1465739183857
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1465739183857
java.specification.version,sysinfo,,,"1.6",1465739183857
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1465739183857
java.version,sysinfo,,,"1.6.0_23",1465739183857
java.vm.info,sysinfo,,,"mixed mode",1465739183857
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1465739183857
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1465739183857
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1465739183857
java.vm.specification.version,sysinfo,,,"1.0",1465739183857
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1465739183857
java.vm.version,sysinfo,,,"19.0-b09",1465739183857
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1465739184621
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1465739184949
started,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1465739185105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739185760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739189239
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1465739190082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739193405
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1465739199763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739199809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1465739199825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739237780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739271663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739285531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739368635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739371185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739529267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739529769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739531319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739611690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739614874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739619674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739622985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739624911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739631289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739632769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739641434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739642730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739783739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739792841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739793747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739797025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739813643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739825418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739953267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465739956458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465740213475
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1465740215344
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465740215417
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1465740215931
started,bundle,com.altera.sbtgui.core,13.1.0.182,"com.altera.sbtgui.core",1465740216104
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1465740216196
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1465740216208
